 BINÜÇYÜZKIRKBESTLYIRMIKRS ERP:4500123800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 IS BANKASI IBAN NO: TR 82 0006 4000 0017 1210 4058 52 ZIRAAT BANKASI IBAN NO: TR 29 0001 0002 1947 3526 1950 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ-SEKIZYÜZYIRMIALTITÜRKLIRASI- BANKA HESAP NUMARALARIMIZ TÜRKIYE FINANS KATILIM IBAN: TR09 0020 6000 1200 0538 6900 01 HALK BANKASI DENIZLI SB. IBAN: TR89 0001 2009 3520 0010 2608 00 YAPIKREDI SALTAK SB. IBAN: TR95 0006 7010 0000 0045 3205 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ERP SIPARIS NUMARASI: 4500121196 PRATIS SIPARIS NUMARASI: 150856 SIPARIS ADI: ÜNYE ÇIMENTO 10106651 TALEP, HORTUM TEMINI. SIPARIS TUTARI: 1.093,94 EUR! SIPARIS TARIHI: 11-03-2022 11:14 EURO/TL KUR:16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ZIRAAT BANKASI KONURALP SUBESI        TR64 0001 0009 8449 8444 4350 03        VAKIFBANK DÜZCE SUBESI        TR09 0001 5001 5800 7307 3347 30        FINANSBANK DÜZCE SUBESI        TR74 0011 1000 0000 0074 0297 70        * BU FATURAYI ALAN KISI ALDIÐI TARIHTEN ITIBAREN 8 GÜN IÇINDE, FATURANIN IÇERIÐI HAKKINDA BIR ITIRAZDA BULUNMAMISSA T.T.K. NUN 21. MADDESINE GÖRE BU IÇERIÐI KABUL ETMIS SAYILIR.        * BU FATURANIN ÖDEME SÜRESI 30 GÜNDÜR.                                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IS BANKASI HES.NO: 6018-0238-408 TR 52 0006 4000 0016 0180 2384 08 - MAHFESIÐMAZ SUBESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 * 10.12.2021 TARIHLI IM000254889 BEYANNAME NOLU ITHALATIMIZDAN TOPLAM NET 13.426,56 KG ‘DEN362,88 SEVK EDILMISTIR. *544,58 TL ÖTV FIYATA DAHILDIR. *T.VAKIFLAR BANKASI T.A.O IBAN:TR89-0001-5001-5800-7305-0326-44 *1 USD 14,0850 TL02.03.2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 602-ETÜT, PLAN-PROJE, DANISMANLIK, DENETIM VB        SIPARIS NO:4500123221        YALNIZ:DÖRTBINALTIYÜZKIRKIKI TÜRKLIRASI SEKIZKURUS.        T.GARANTI BANKASI A.S TR47 0006 2000 0190 0006 2983 78        T.IS BANKASI A.S. TR53 0006 4000 0011 1230 7950 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 602-ETÜT, PLAN-PROJE, DANISMANLIK, DENETIM VB        SIPARIS NO:4500123233        YALNIZ:IKIBINDOKUZYÜZKIRKIKI TÜRKLIRASI IKIKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 602-ETÜT, PLAN-PROJE, DANISMANLIK, DENETIM VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOT : ON IKI BIN DOKUZ YÜZ S EKS EN TÜRK LIRAS I DOKS AN DÖRT KURUS GÜNCEL EURO KURU: 16,3135 TL ERP S IPARIS NUMARASI: 4500121066 PRATIS S IPARIS NUMARASI: 150853 GARANTI BANKAS I DES TL IBAN: TR02 0006 2000 4760 0006 2940 90 HES AP NO: 476 - 6294090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ : BINALTMISIKI TL . PLAKA : 01 CTJ 01 KM : 215.216 TALEP NO : 10107686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  YALNIZ : BINDOKUZYÜZOTUZDÖRT TL , DOKUZ KR. PLAKA : 01 DUJ 42 KM : 176.830 TALEP NO : 10107686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]  SAS NO: 4500123001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SIP NO 4500122839 ÜNYE ÇIMENTO GÜLSAH SENOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 IRSALIYE YERINE GEÇER.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  ""YÜZATMISDOKUZBINALTIYÜZSEKSENDÖRTTL""               HALK BANKASI SAATHANE SUBESI SUBE KODU:1536 HESAP NO: 10100083        IBAN : TR50 0001 2001 5360 0010 1000 83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SIPARIS NUMARASI: P00074279 MURAT YAZICI BAÐCILAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 625-TICARI REKLAM HIZMETLERI [KDVGUT-(I/C-2.1.3.2.15)]               SAS : 4500122151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 625-TICARI REKLAM HIZMETLERI [KDVGUT-(I/C-2.1.3.2.15)]               SAS: 4500118299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]        ÜÇBINÜÇYÜZONYEDILIRAALTMISKURUS         SAS NO:4500119215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ: BESYÜZ ELLI DOKUZ BIN DOKUZ YÜZ ON TL. SAS: 4500119784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZDÖRTBINYIRMITÜRKLIRASIKIRKBIRKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZALTIBINALTMISTÜRKLIRASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: R AA A (KDVGUTLI/C-2.1.3.2.11)]  YENI BOSNA TESISI 21/25 TARIHI ARASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ : SEKIZ YÜZ YETMIS BES TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SIPARIS/ERP 151303 / 4500122411        23.03.2022 TCMB DÖVIZ SATIS 1$=14.8308TL AKÜ BIRIM FIYATI 12$=177,9696TL HESAPLANMISTIR.        YENI HESAP BILGILERIM : ISA GÜÇIN -GARANTI -ELVANKENT SUBESI        IBAN:TR52 0006 2001 2470 0006 6619 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:DÖRTYÜZYETMISALTIBINYÜZYIRMISEKIZLIRAELLIÜÇKURUS.        BANKA BILGILERI: HALK BANKASI /OSTIM BULVAR SUBE: 1262        IBAN: TR38 0001 2001 2620 0010 1033 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]  22.03.2022/28.03.2022 TARIHLERI ARASI IÇIN KESILMISTIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 22.03.2022/28.03.2022 TARIHLERI ARASI IÇIN KESILMISTIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ: DOKSANBIRLIRAKIRKBIRKURUS KUR FARKI FATURASIDIR. NEOFERTIL MEDIKAL GIDA HASTANE DONANIM.SAN.VE TIC.LTD.STI. IBAN: TRO04 0011 1000 0000 0093 2852 39 - QNB FINANSBANK - SWIFT KODU: FNNBTRISXXX EVR0) NEOFERTIL MEDIKAL GIDA HASTANE DONANIM.SAN.VE TIC.LTD.STI. IBAN: TR40 0011 1000 0000 0090 5613 16 - QNB FINANSBANK (TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SK/ERP150850/4500121047        YENI HESAP BILGILERIM        ISA GÜÇIN        GARANTI ELVANKENT SUBESI        IBAN:TR52 0006 2001 2470 0006 6619 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 BANKA IBAN NUMARALARIMIZ:        YAPI KREDI IBAN: TR13 0006 7010 000 0062 3335 19        ING BANK IBAN : TR67 0009 9004 4409 9000 1000 01        GARANTI IBAN : TR10 0006 2000 0300 0006 2959 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZYEDIYÜZONTÜRKLIRASIALTIKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 606-ISGÜCÜ TEMIN HIZMETLERI        SAS NO : 4500123328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  ERP KOD:4500112195 PRATIS SIP NO:147930 ZIRAAT BANK : TR50 0001 0016 7341 9418 0450 02 GÖKHAN BEKAR IS BANK: TR63 0006 4000 0011 1140 4418 43 GÖKHAN BEKAR HALKBANK: TR04 0001 2009 6470 0009 0015 04 GÖKHAN BEKAR DENIZBANK TR81 0013 4000 0183 4729 8000 01 GÖKHAN BEKAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS.4500119413(H603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 TEKKEKÖY TESISI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.  ILKADIM TESISI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 TEKKEKÖY TESISI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 602-ETÜT, PLAN-PROJE, DANISMANLIK, DENETIM VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS.4500119414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ILKADIM TESISI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SIPARIS NUMARASI : 4500120727 TR44 0011 1000 0000 0086 0018 56 QNB FINANSBANK SANAYI SUBESI-KAYSERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E —  YANLIZBESBINIKIYUZSEKSENIKITLSEKSENALTIKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:YEDIYÜZBESTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ/ IKIBINBESYÜZYETMIS TL DÖRT KR.DIR. THOR ASANSÖR LTD.STI. ISBANKASI HESABI IBAN NO : TR 56 0006 4000 0014 2281 0298 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YANLIZ#ALTIBINIKIYÜZKIRKBIRLIRAATMISBIR#KURUS        EGE BÖLGE MÜDÜRLÜÐÜ SAS:4500122321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 614-SERVIS TASIMACILIÐI        YANLIZ=KIRKDOKUZBINYIRMIDOKUZTLYEMISYEDIKRS        FATURA SAS=4500123537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ IKIYÜZALTITÜRKLIRASIYIRMIBESKURUS. KDV ISTISNA KODU:351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SIPARIS NO:150859 PAZARLIK NO: 204302-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS KODU : 4500123567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIRA NO MAL HIZMET MIKTAR BIRIM FIYAT ISKONTO/ ARTTIRIM ORANI ISKONTO/ ARTTIRIM TUTARI ISKONTO/ ARTTIRIM NEDENI KDV ORANI KDV TUTARI DIÐER VERGILER MAL HIZMET TUTARI 1 ÜZÜM SIRKESI LT 300 ADET 7 TL %0,00 0,00 TL ISKONTO - %1,00 21,00 TL 2.100,00 TL MAL HIZMET TOPLAM TUTARI 2.100,00 TL TOPLAM ISKONTO 0,00 TL HESAPLANAN KDV(%1) 21,00 TL VERGILER DAHIL TOPLAM TUTAR 2.121,00 TL ÖDENECEK TUTAR 2.121,00 TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IS BANKASI HES.NO: 6018-0238-408 TR 52 0006 4000 0016 0180 2384 08 - MAHFESIÐMAZ SUBESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IS BANKASI HES.NO: 6018-0238-408 TR 52 0006 4000 0016 0180 2384 08 - MAHFESIÐMAZ SUBESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI  YALNIZ ÜÇ BIN DOKUZ YÜZ KIRK SEKIZ LIRA ON BES KURUS. E ARSIV OLARAK DÜZENLENDI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YANLIZBESBINIKIYÜZSEKSENIKITLSEKSENALTIKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YIRMIBINALTMIS TL.        GARANTI BANKASI KIZILTOPRAK SB.(719) 1299947 // IBAN TR10 0006 2000 7190 0001 2999 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ YÜZELLIBIN BESYÜZDOKSANBES TÜRK LIRASI YIRMI KURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZSEKIZBINDÖRTYÜZYIRMIYEDITLOTUZSEKIZKURUSTUR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZDÖRTBINDOKUZYÜZDOKUZTLELLISEKIZKURUSTUR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZÜÇYÜZELLIDÖRTTL'DIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZÜÇYÜZELLIDÖRTTL'DIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YIRMIDÖRTBINDÖRTYÜZKIRKDOKUZ TL. ALTMIS KR.        GARANTI BANKASI KIZILTOPRAK SB.(719) 1299947 // IBAN TR10 0006 2000 7190 0001 2999 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ.:OTUZBIRBINYÜZELLIIKI.-TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
